,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
0,https://twitter.com/pattisonoutdoor/status/1409944271206203398,2021-06-29 18:38:04+00:00,#NowLive @BudLightCA brings a splash of COLOUR to the streets of Toronto in celebration of #PrideMonth with this BOLD Flexity Streetcar Wrap travelling through the city. #TTC #TransitAdvertising https://t.co/dgOFYJBfUr,#NowLive @BudLightCA brings a splash of COLOUR to the streets of Toronto in celebration of #PrideMonth with this BOLD Flexity Streetcar Wrap travelling through the city. #TTC #TransitAdvertising https://t.co/dgOFYJBfUr,1409944271206203398,"{'username': 'pattisonoutdoor', 'id': 49756364, 'displayname': 'PATTISON Outdoor', 'description': ""Canada's largest Outdoor, Digital & Transit Advertising company. We help brands and businesses harness the power of Out-of-Home advertising."", 'rawDescription': ""Canada's largest Outdoor, Digital & Transit Advertising company. We help brands and businesses harness the power of Out-of-Home advertising."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 6, 22, 20, 36, 16, tzinfo=datetime.timezone.utc), 'followersCount': 1848, 'friendsCount': 1002, 'statusesCount': 2966, 'favouritesCount': 2499, 'listedCount': 0, 'mediaCount': 1699, 'location': 'Canada', 'protected': False, 'linkUrl': 'http://www.pattisonoutdoor.com', 'linkTcourl': 'https://t.co/lucpLDHmlx', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/459079387116085248/rN98xnzO_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/49756364/1583421262'}",0,0,1,0,1409944271206203398,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/E5Eg1eAWUAEYHmX?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E5Eg1eAWUAEYHmX?format=jpg&name=large'}]",,,,,"[{'username': 'BudLightCA', 'id': 2228573966, 'displayname': 'Bud Light', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]","{'longitude': -79.810142, 'latitude': 43.373074}","{'fullName': 'Mississauga, Ontario', 'name': 'Mississauga', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['NowLive', 'PrideMonth', 'TTC', 'TransitAdvertising']",
1,https://twitter.com/VivaItalia15/status/1409700610723651587,2021-06-29 02:29:51+00:00,"My car was in the shop today so I rode @MiWayHelps for 1st time in long time

Was shocked to pay $4 one-way💰that’s more expensive than #TTC for less services","My car was in the shop today so I rode @MiWayHelps for 1st time in long time

Was shocked to pay $4 one-way💰that’s more expensive than #TTC for less services",1409700610723651587,"{'username': 'VivaItalia15', 'id': 1137514169702453248, 'displayname': 'Angelo DG 🇨🇦🇮🇹 🏳️\u200d🌈', 'description': 'Sales consultant gently used cars | My passion to exceed client expectations only surpasses by my passion for #equity #pride #SocialJustice in our community', 'rawDescription': 'Sales consultant gently used cars | My passion to exceed client expectations only surpasses by my passion for #equity #pride #SocialJustice in our community', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 6, 9, 0, 18, 6, tzinfo=datetime.timezone.utc), 'followersCount': 128, 'friendsCount': 363, 'statusesCount': 5205, 'favouritesCount': 1530, 'listedCount': 0, 'mediaCount': 1250, 'location': 'Cedarglen Gate Mississauga', 'protected': False, 'linkUrl': 'http://www.mississauga.ca', 'linkTcourl': 'https://t.co/bCegh0pYrS', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1286574091886047234/IBL_oesk_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1137514169702453248/1607346580'}",0,0,0,0,1409700610723651587,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,"[{'username': 'MiWayHelps', 'id': 573908194, 'displayname': 'Customer Service', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]","{'longitude': -79.6408435483377, 'latitude': 43.558506352599274}","{'fullName': 'Cedarglen Gate', 'name': 'Cedarglen Gate', 'type': 'poi', 'country': 'Canada', 'countryCode': 'CA'}",['TTC'],
2,https://twitter.com/randyfmcdonald/status/1409645830202560513,2021-06-28 22:52:10+00:00,Seen in the neo-liberal hipster mecca (1) #toronto #trinitybellwoodspark #dundasstreetwest #statue #simonbolivar #505dundas #ttc #streetcar #green @ Trinity Bellwoods Park https://t.co/LiKogSm8cY,Seen in the neo-liberal hipster mecca (1) #toronto #trinitybellwoodspark #dundasstreetwest #statue #simonbolivar #505dundas #ttc #streetcar #green @ Trinity Bellwoods Park instagram.com/p/CQrmkLkNITK/…,1409645830202560513,"{'username': 'randyfmcdonald', 'id': 18154573, 'displayname': 'Randy McDonald', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 12, 16, 3, 12, 19, tzinfo=datetime.timezone.utc), 'followersCount': 652, 'friendsCount': 1254, 'statusesCount': 44966, 'favouritesCount': 28, 'listedCount': 100, 'mediaCount': 3456, 'location': 'Toronto, Ontario, Canada', 'protected': False, 'linkUrl': 'https://about.me/randy_mcdonald/', 'linkTcourl': 'https://t.co/lUyGtFmIqa', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1051173826963345408/NqmZ3xeV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/18154573/1504293463'}",0,0,0,0,1409645830202560513,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,['https://www.instagram.com/p/CQrmkLkNITK/?utm_medium=twitter'],['https://t.co/LiKogSm8cY'],,,,,,,"{'longitude': -79.41419005, 'latitude': 43.64779701}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['toronto', 'trinitybellwoodspark', 'dundasstreetwest', 'statue', 'simonbolivar', '505dundas', 'ttc', 'streetcar', 'green']",
3,https://twitter.com/randyfmcdonald/status/1409611601288876032,2021-06-28 20:36:09+00:00,"On board the 121D, westbound #toronto #latergram #cherrybeach #cherryloop #121fortyork #ttc #bus @ Cherry Beach (strand i Kanada, lat 43,64, long -79,34) https://t.co/UOsPb5hCXc","On board the 121D, westbound #toronto #latergram #cherrybeach #cherryloop #121fortyork #ttc #bus @ Cherry Beach (strand i Kanada, lat 43,64, long -79,34) instagram.com/p/CQrXAC2tfCj/…",1409611601288876032,"{'username': 'randyfmcdonald', 'id': 18154573, 'displayname': 'Randy McDonald', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 12, 16, 3, 12, 19, tzinfo=datetime.timezone.utc), 'followersCount': 652, 'friendsCount': 1254, 'statusesCount': 44966, 'favouritesCount': 28, 'listedCount': 100, 'mediaCount': 3456, 'location': 'Toronto, Ontario, Canada', 'protected': False, 'linkUrl': 'https://about.me/randy_mcdonald/', 'linkTcourl': 'https://t.co/lUyGtFmIqa', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1051173826963345408/NqmZ3xeV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/18154573/1504293463'}",0,0,1,0,1409611601288876032,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,['https://www.instagram.com/p/CQrXAC2tfCj/?utm_medium=twitter'],['https://t.co/UOsPb5hCXc'],,,,,,,"{'longitude': -79.34401274, 'latitude': 43.63691376}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['toronto', 'latergram', 'cherrybeach', 'cherryloop', '121fortyork', 'ttc', 'bus']",
4,https://twitter.com/randyfmcdonald/status/1409603933983621122,2021-06-28 20:05:41+00:00,"Cherry Loop, again #toronto #latergram #cherrybeach #cherryloop #ttc #bus #121fortyork @ Cherry Beach (strand i Kanada, lat 43,64, long -79,34) https://t.co/l7Mo4MqNaU","Cherry Loop, again #toronto #latergram #cherrybeach #cherryloop #ttc #bus #121fortyork @ Cherry Beach (strand i Kanada, lat 43,64, long -79,34) instagram.com/p/CQrTgz7tlyW/…",1409603933983621122,"{'username': 'randyfmcdonald', 'id': 18154573, 'displayname': 'Randy McDonald', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 12, 16, 3, 12, 19, tzinfo=datetime.timezone.utc), 'followersCount': 652, 'friendsCount': 1254, 'statusesCount': 44966, 'favouritesCount': 28, 'listedCount': 100, 'mediaCount': 3456, 'location': 'Toronto, Ontario, Canada', 'protected': False, 'linkUrl': 'https://about.me/randy_mcdonald/', 'linkTcourl': 'https://t.co/lUyGtFmIqa', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1051173826963345408/NqmZ3xeV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/18154573/1504293463'}",0,0,0,0,1409603933983621122,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,['https://www.instagram.com/p/CQrTgz7tlyW/?utm_medium=twitter'],['https://t.co/l7Mo4MqNaU'],,,,,,,"{'longitude': -79.34401274, 'latitude': 43.63691376}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['toronto', 'latergram', 'cherrybeach', 'cherryloop', 'ttc', 'bus', '121fortyork']",
5,https://twitter.com/MarkThomas__/status/1409483697217228811,2021-06-28 12:07:55+00:00,"Pretty alarming statistics coming out of the @TTChelps @TTCnotices @TTC_CEU via @TorontoStar “Assaults on TTC jumped during pandemic” I used to ride the subway everyday going into work prior to the #Pandemic now, not sure if I’ll ever go back on the #TTC https://t.co/QMEMbOI1WD","Pretty alarming statistics coming out of the @TTChelps @TTCnotices @TTC_CEU via @TorontoStar “Assaults on TTC jumped during pandemic” I used to ride the subway everyday going into work prior to the #Pandemic now, not sure if I’ll ever go back on the #TTC https://t.co/QMEMbOI1WD",1409483697217228811,"{'username': 'MarkThomas__', 'id': 292549256, 'displayname': 'Mark Thomas', 'description': 'Millennial Canadian ready to drive change to ensure we adapt & thrive in this new world. l stand for truth & integrity. Co-Founder @communityagto', 'rawDescription': 'Millennial Canadian ready to drive change to ensure we adapt & thrive in this new world. l stand for truth & integrity. Co-Founder @communityagto', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 5, 3, 20, 46, 57, tzinfo=datetime.timezone.utc), 'followersCount': 368, 'friendsCount': 591, 'statusesCount': 3409, 'favouritesCount': 3852, 'listedCount': 0, 'mediaCount': 494, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': 'https://www.twitter.com/communityagto', 'linkTcourl': 'https://t.co/BxChc2oMUM', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1248609154626768902/i7Jc_inx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/292549256/1543348676'}",2,2,7,1,1409483697217228811,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/E4998yFWQAEkVk1?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E4998yFWQAEkVk1?format=jpg&name=large'}]",,,,,"[{'username': 'TTChelps', 'id': 500231605, 'displayname': 'TTC Customer Service', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'TTCnotices', 'id': 19025957, 'displayname': 'TTC Service Alerts', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'TTC_CEU', 'id': 1138931278475091968, 'displayname': 'TTC Special Constable Service Community Engagement', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'TorontoStar', 'id': 12848262, 'displayname': 'Toronto Star', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]","{'longitude': -79.639319, 'latitude': 43.403221}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['Pandemic', 'TTC']",
6,https://twitter.com/ahilliges/status/1409288252276809728,2021-06-27 23:11:17+00:00,Thanks to the #TTC for the free ride to and from the Scotiabank Arena for #TorontoVaccineDay,Thanks to the #TTC for the free ride to and from the Scotiabank Arena for #TorontoVaccineDay,1409288252276809728,"{'username': 'ahilliges', 'id': 72994676, 'displayname': 'Andre Hilliges', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 9, 10, 0, 25, 17, tzinfo=datetime.timezone.utc), 'followersCount': 25, 'friendsCount': 78, 'statusesCount': 320, 'favouritesCount': 159, 'listedCount': 3, 'mediaCount': 23, 'location': 'Toronto', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/676887217541931010/Am0GYhTN_normal.jpg', 'profileBannerUrl': None}",0,1,5,0,1409288252276809728,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,"{'longitude': -79.639319, 'latitude': 43.403221}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['TTC', 'TorontoVaccineDay']",
7,https://twitter.com/yjundi1/status/1409243589532598277,2021-06-27 20:13:48+00:00,@TTChelps TTC need to park their buses anywhere other than in front of a private property’s parking entrance/exit. This is an accident hazard for all people living in the residential buildings across from Kipling Station.@JohnTory @cityoftoronto #ttc https://t.co/mJzyb3ByAk,@TTChelps TTC need to park their buses anywhere other than in front of a private property’s parking entrance/exit. This is an accident hazard for all people living in the residential buildings across from Kipling Station.@JohnTory @cityoftoronto #ttc https://t.co/mJzyb3ByAk,1409243589532598277,"{'username': 'yjundi1', 'id': 187132355, 'displayname': 'Yahya Jundi', 'description': 'Intern Architect at IBI Group/ Founder of Toronto Architecture Club', 'rawDescription': 'Intern Architect at IBI Group/ Founder of Toronto Architecture Club', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 9, 5, 10, 33, 46, tzinfo=datetime.timezone.utc), 'followersCount': 129, 'friendsCount': 463, 'statusesCount': 347, 'favouritesCount': 356, 'listedCount': 4, 'mediaCount': 17, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1062524440473419777/USxSC-o8_normal.jpg', 'profileBannerUrl': None}",1,0,0,0,1409243589532598277,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/E46jkwrWYAE6P9g?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E46jkwrWYAE6P9g?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/E46jkwtXIAIvog0?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E46jkwtXIAIvog0?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/E46jkw1XIAQmX95?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E46jkw1XIAQmX95?format=jpg&name=large'}]",,,,,"[{'username': 'TTChelps', 'id': 500231605, 'displayname': 'TTC Customer Service', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'JohnTory', 'id': 89760824, 'displayname': 'John Tory', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'cityoftoronto', 'id': 19377913, 'displayname': 'City of Toronto', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]","{'longitude': -79.53560408835801, 'latitude': 43.63771479385304}","{'fullName': 'Kipling Subway Station', 'name': 'Kipling Subway Station', 'type': 'poi', 'country': 'Canada', 'countryCode': 'CA'}",['ttc'],
8,https://twitter.com/JuneLorraineR/status/1408782513179353091,2021-06-26 13:41:39+00:00,"What’s this then? Track works on subway line at Islington #TTC #murderincommon @ Toronto, Ontario https://t.co/jqVBSSPtRE","What’s this then? Track works on subway line at Islington #TTC #murderincommon @ Toronto, Ontario instagram.com/p/CQld-dTtKKS/…",1408782513179353091,"{'username': 'JuneLorraineR', 'id': 1638349117, 'displayname': 'June Lorraine Roberts - CriFi Flash Fiction Writer', 'description': 'Mysterious Ink Press (UK), Punk Noir Magazine, Akashic Books, The Flash Fiction Press. Past Derringer Judge & Bouchercon Panelist, N@TB evangelist.', 'rawDescription': 'Mysterious Ink Press (UK), Punk Noir Magazine, Akashic Books, The Flash Fiction Press. Past Derringer Judge & Bouchercon Panelist, N@TB evangelist.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 8, 1, 16, 16, 44, tzinfo=datetime.timezone.utc), 'followersCount': 2416, 'friendsCount': 2217, 'statusesCount': 14859, 'favouritesCount': 3663, 'listedCount': 187, 'mediaCount': 458, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': 'http://murderincommon.com', 'linkTcourl': 'https://t.co/gouce7R1rB', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/917457704817430529/ay8S5Dpy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1638349117/1510105973'}",0,0,0,0,1408782513179353091,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,['https://www.instagram.com/p/CQld-dTtKKS/?utm_medium=twitter'],['https://t.co/jqVBSSPtRE'],,,,,,,"{'longitude': -79.3872, 'latitude': 43.648}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['TTC', 'murderincommon']",
9,https://twitter.com/HousingNowTO/status/1408503553073856522,2021-06-25 19:13:10+00:00,"This is surplus #TTC land, and will have some #AffordableHousing units for Seniors via the OPEN DOOR program in #TOPoli… this is the first site to partner with a Long-Term Care (LTC) charity. https://t.co/w2VvBdjIL8","This is surplus #TTC land, and will have some #AffordableHousing units for Seniors via the OPEN DOOR program in #TOPoli… this is the first site to partner with a Long-Term Care (LTC) charity. twitter.com/Urban_Toronto/…",1408503553073856522,"{'username': 'HousingNowTO', 'id': 1087149461288161281, 'displayname': 'HousingNowTO', 'description': ""Monitoring Progress & Activity on Seventeen (17) sites 🏙️ proposed under the Mayor's #HousingNow plan for creating new Affordable-Rental units\n\n#TOPoli #YIMBY"", 'rawDescription': ""Monitoring Progress & Activity on Seventeen (17) sites 🏙️ proposed under the Mayor's #HousingNow plan for creating new Affordable-Rental units\n\n#TOPoli #YIMBY"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 1, 21, 0, 46, 44, tzinfo=datetime.timezone.utc), 'followersCount': 3832, 'friendsCount': 4364, 'statusesCount': 10818, 'favouritesCount': 5383, 'listedCount': 53, 'mediaCount': 2122, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': 'http://HousingNowTO.com', 'linkTcourl': 'https://t.co/MzEl72uk5m', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1087149719929974785/M1Yt3ry-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1087149461288161281/1590600652'}",0,2,5,0,1408503553073856522,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://twitter.com/#!/download/ipad,Twitter for iPad,['https://twitter.com/Urban_Toronto/status/1408453245283016705'],['https://t.co/w2VvBdjIL8'],,,"{'url': 'https://twitter.com/Urban_Toronto/status/1408453245283016705', 'date': datetime.datetime(2021, 6, 25, 15, 53, 16, tzinfo=datetime.timezone.utc), 'content': 'Unions provide $1 million towards #construction of Magellan long-term care. https://t.co/J4YuUusJsJ #Toronto #development https://t.co/w8EyJfuCRi', 'renderedContent': 'Unions provide $1 million towards #construction of Magellan long-term care. ow.ly/dHZP50FiCYv #Toronto #development https://t.co/w8EyJfuCRi', 'id': 1408453245283016705, 'user': {'username': 'Urban_Toronto', 'id': 21800712, 'displayname': 'UrbanToronto', 'description': ""Toronto's premier hub for #Architecture, #Development, #Transit & #RealEstate news. RTs ≠ Endorsements. Check out our global page @SkyriseCities as well!"", 'rawDescription': ""Toronto's premier hub for #Architecture, #Development, #Transit & #RealEstate news. RTs ≠ Endorsements. Check out our global page @SkyriseCities as well!"", 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2009, 2, 24, 21, 34, 14, tzinfo=datetime.timezone.utc), 'followersCount': 47406, 'friendsCount': 3300, 'statusesCount': 31900, 'favouritesCount': 1803, 'listedCount': 1217, 'mediaCount': 15027, 'location': 'Toronto, Ontario, Canada', 'protected': False, 'linkUrl': 'http://www.urbantoronto.ca', 'linkTcourl': 'https://t.co/Wz2KvXpGVf', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1136640046038179840/l_r9Eohd_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/21800712/1480100284'}, 'replyCount': 0, 'retweetCount': 0, 'likeCount': 5, 'quoteCount': 2, 'conversationId': 1408453245283016705, 'lang': 'en', 'source': '<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>', 'sourceUrl': 'https://www.hootsuite.com', 'sourceLabel': 'Hootsuite Inc.', 'outlinks': ['http://ow.ly/dHZP50FiCYv'], 'tcooutlinks': ['https://t.co/J4YuUusJsJ'], 'media': [{'previewUrl': 'https://pbs.twimg.com/media/E4vUw1rXwAQ3z3e?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E4vUw1rXwAQ3z3e?format=jpg&name=large'}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': ['construction', 'Toronto', 'development'], 'cashtags': None}",,,,"{'longitude': -79.639319, 'latitude': 43.403221}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['TTC', 'AffordableHousing', 'TOPoli']",
10,https://twitter.com/5151photography/status/1408167746156826634,2021-06-24 20:58:47+00:00,"Islington.

#TTC #IslingtonStation #Toronto https://t.co/8DvAfEPIdt","Islington.

#TTC #IslingtonStation #Toronto https://t.co/8DvAfEPIdt",1408167746156826634,"{'username': '5151photography', 'id': 1137711419070255104, 'displayname': '5151', 'description': '(it/wut?)', 'rawDescription': '(it/wut?)', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 6, 9, 13, 21, 54, tzinfo=datetime.timezone.utc), 'followersCount': 90, 'friendsCount': 273, 'statusesCount': 7064, 'favouritesCount': 3166, 'listedCount': 3, 'mediaCount': 2153, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': 'http://5151.photography', 'linkTcourl': 'https://t.co/dwKMiKOTeG', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1425496444660748291/fknArURw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1137711419070255104/1612650607'}",1,0,2,0,1408167746156826634,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/E4rRGRxWQAYGjda?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E4rRGRxWQAYGjda?format=jpg&name=large'}]",,,,,,"{'longitude': -79.52509763761113, 'latitude': 43.64676546514178}","{'fullName': 'Islington Station - Cordova Ave. Parking Lot', 'name': 'Islington Station - Cordova Ave. Parking Lot', 'type': 'poi', 'country': 'Canada', 'countryCode': 'CA'}","['TTC', 'IslingtonStation', 'Toronto']",
